Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2203277202
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
5423000	-49.153733	285	0.000459	1	10	'0 Z Z Z 0 0 Z 0 Z 0 0 Z 0 0 0 Z Z Z 0 Z 	2.172747	0.000000	0.000000	0.000000	2.172747	2.172747	0.000000	2.172747	0.000000	2.172747	2.172747	0.000000	2.172747	2.172747	2.172747	0.000000	0.000000	0.000000	2.172747	0.000000	0.007798	0.255893	0.309298	0.226568	0.200443	
5424000	-50.439449	467	0.000459	1	11	'Z Z Z 0 Z Z Z 0 0 0 0 0 Z Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	2.376761	0.000000	0.000000	0.000000	2.376761	2.376761	2.376761	2.376761	2.376761	0.000000	0.000000	2.376761	0.000000	2.376761	0.000000	2.376761	0.000000	0.015257	0.066208	0.340824	0.350081	0.227630	
5425000	-52.115395	173	0.000459	1	6	'Z 0 Z 0 0 0 0 0 0 0 Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	1.866359	0.000000	1.866359	1.866359	1.866359	1.866359	1.866359	1.866359	1.866359	0.000000	1.866359	1.866359	0.000000	1.866359	1.866359	1.866359	0.000000	1.866359	0.000000	0.012622	0.337522	0.282403	0.315508	0.051945	
5426000	-51.111784	198	0.000459	1	6	'0 0 Z 0 0 0 0 Z 0 0 Z 0 Z 0 0 Z 0 Z 0 0 	1.854396	1.854396	0.000000	1.854396	1.854396	1.854396	1.854396	0.000000	1.854396	1.854396	0.000000	1.854396	0.000000	1.854396	1.854396	0.000000	1.854396	0.000000	1.854396	1.854396	0.043517	0.198063	0.317386	0.226659	0.214375	
5427000	-49.256199	959	0.000516	1	8	'Z 0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 Z 0 Z 0 Z 	0.000000	1.935946	1.935946	0.000000	1.935946	1.935946	1.935946	0.000000	1.935946	1.935946	1.935946	1.935946	0.000000	0.000000	1.935946	0.000000	1.935946	0.000000	1.935946	0.000000	0.040136	0.201453	0.345526	0.187401	0.225483	
5428000	-52.368555	651	0.000479	1	8	'0 Z 0 0 0 0 Z Z 0 0 0 0 Z Z 0 Z Z 0 0 Z 	1.975610	0.000000	1.975610	1.975610	1.975610	1.975610	0.000000	0.000000	1.975610	1.975610	1.975610	1.975610	0.000000	0.000000	1.975610	0.000000	0.000000	1.975610	1.975610	0.000000	0.047363	0.187330	0.347295	0.210270	0.207741	
5429000	-51.433722	71	0.000442	1	9	'Z Z Z Z Z Z 0 0 0 0 0 0 Z 0 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.849315	1.849315	1.849315	1.849315	1.849315	1.849315	0.000000	1.849315	1.849315	0.000000	1.849315	1.849315	1.849315	0.000000	0.000000	0.168946	0.378259	0.234109	0.218685	
5430000	-51.127128	330	0.000442	1	5	'0 0 Z 0 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 Z 0 0 	1.811270	1.811270	0.000000	1.811270	1.811270	0.000000	1.811270	1.811270	1.811270	1.811270	1.811270	1.811270	1.811270	0.000000	1.811270	0.000000	1.811270	0.000000	1.811270	1.811270	0.053145	0.209228	0.352221	0.181377	0.204028	
5431000	-52.494142	607	0.000442	1	8	'0 0 0 0 Z 0 0 Z 0 0 0 Z Z Z 0 0 Z 0 Z Z 	2.138332	2.138332	2.138332	2.138332	0.000000	2.138332	2.138332	0.000000	2.138332	2.138332	2.138332	0.000000	0.000000	0.000000	2.138332	2.138332	0.000000	2.138332	0.000000	0.000000	0.046090	0.251234	0.403363	0.201236	0.098077	
5432000	-52.055086	950	0.000175	1	7	'Z 0 Z 0 Z Z 0 Z 0 0 0 0 0 0 0 0 Z 0 0 Z 	0.000000	1.754766	0.000000	1.754766	0.000000	0.000000	1.754766	0.000000	1.754766	1.754766	1.754766	1.754766	1.754766	1.754766	1.754766	1.754766	0.000000	1.754766	1.754766	0.000000	0.048651	0.004707	0.492263	0.393037	0.061342	
5433000	-51.728277	145	0.000590	1	6	'0 Z 0 0 0 0 0 Z 0 0 0 0 0 Z 0 Z Z Z 0 0 	1.770105	0.000000	1.770105	1.770105	1.770105	1.770105	1.770105	0.000000	1.770105	1.770105	1.770105	1.770105	1.770105	0.000000	1.770105	0.000000	0.000000	0.000000	1.770105	1.770105	0.044838	0.207594	0.338958	0.209310	0.199300	
5434000	-53.805042	877	0.000590	1	5	'0 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 0 Z Z 0 0 	1.701681	1.701681	1.701681	1.701681	1.701681	1.701681	1.701681	1.701681	1.701681	1.701681	1.701681	0.000000	0.000000	0.000000	1.701681	1.701681	0.000000	0.000000	1.701681	1.701681	0.044959	0.204238	0.341617	0.213471	0.195715	
5435000	-51.015952	78	0.000151	1	7	'Z 0 0 0 0 0 Z 0 0 0 Z Z 0 0 0 0 Z Z 0 Z 	0.000000	2.127101	2.127101	2.127101	2.127101	2.127101	0.000000	2.127101	2.127101	2.127101	0.000000	0.000000	2.127101	2.127101	2.127101	2.127101	0.000000	0.000000	2.127101	0.000000	0.044911	0.000336	0.000187	0.954533	0.000033	
5436000	-51.380485	799	0.000151	1	9	'Z 0 Z Z Z Z 0 Z 0 0 0 Z 0 0 0 Z 0 Z 0 0 	0.000000	2.158849	0.000000	0.000000	0.000000	0.000000	2.158849	0.000000	2.158849	2.158849	2.158849	0.000000	2.158849	2.158849	2.158849	0.000000	2.158849	0.000000	2.158849	2.158849	0.000000	0.000000	0.000000	0.000000	1.000000	
5437000	-51.503461	34	0.000151	1	6	'Z Z Z 0 0 Z 0 0 0 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	1.935946	1.935946	0.000000	1.935946	1.935946	1.935946	1.935946	0.000000	0.000000	1.935946	1.935946	1.935946	1.935946	1.935946	1.935946	1.935946	1.935946	0.011700	0.082970	0.015453	0.513964	0.375913	
5438000	-51.838552	270	0.000151	1	7	'Z 0 0 0 Z 0 Z 0 0 0 0 Z Z 0 0 0 0 Z 0 Z 	0.000000	1.871534	1.871534	1.871534	0.000000	1.871534	0.000000	1.871534	1.871534	1.871534	1.871534	0.000000	0.000000	1.871534	1.871534	1.871534	1.871534	0.000000	1.871534	0.000000	0.123112	0.032094	0.240453	0.535189	0.069151	
5439000	-51.256557	986	0.000607	1	10	'Z Z Z Z 0 0 0 0 Z 0 0 Z 0 0 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	2.016932	2.016932	2.016932	2.016932	0.000000	2.016932	2.016932	0.000000	2.016932	2.016932	2.016932	0.000000	0.000000	0.000000	2.016932	0.000000	0.000000	0.207493	0.325331	0.190197	0.276979	
5440000	-51.227471	835	0.000607	1	8	'0 0 Z 0 Z 0 Z 0 0 0 0 Z Z 0 0 Z 0 0 Z Z 	2.163462	2.163462	0.000000	2.163462	0.000000	2.163462	0.000000	2.163462	2.163462	2.163462	2.163462	0.000000	0.000000	2.163462	2.163462	0.000000	2.163462	2.163462	0.000000	0.000000	0.043346	0.196334	0.380397	0.257136	0.122786	
5441000	-48.384003	334	0.000353	1	7	'0 0 0 0 Z 0 0 Z 0 0 0 0 0 Z 0 Z Z Z 0 Z 	1.899625	1.899625	1.899625	1.899625	0.000000	1.899625	1.899625	0.000000	1.899625	1.899625	1.899625	1.899625	1.899625	0.000000	1.899625	0.000000	0.000000	0.000000	1.899625	0.000000	0.060751	0.210108	0.428702	0.192402	0.108038	
5442000	-48.337362	974	0.000338	1	9	'Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z Z 0 0 	0.000000	0.000000	2.113779	0.000000	2.113779	2.113779	2.113779	0.000000	2.113779	2.113779	0.000000	2.113779	2.113779	0.000000	2.113779	0.000000	0.000000	0.000000	2.113779	2.113779	0.004980	0.218712	0.392474	0.176042	0.207792	
5443000	-50.160378	220	0.000338	1	9	'Z Z Z Z Z 0 0 0 0 0 Z 0 0 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	1.987242	1.987242	1.987242	1.987242	1.987242	0.000000	1.987242	1.987242	1.987242	1.987242	0.000000	1.987242	0.000000	1.987242	0.000000	0.000000	0.279913	0.163530	0.529952	0.026605	
5444000	-50.202151	656	0.000279	1	8	'0 0 0 0 Z 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z 	2.349188	2.349188	2.349188	2.349188	0.000000	2.349188	2.349188	2.349188	2.349188	2.349188	0.000000	0.000000	2.349188	0.000000	2.349188	0.000000	0.000000	0.000000	2.349188	0.000000	0.085312	0.424189	0.245440	0.179948	0.065111	
5445000	-49.321873	640	0.000279	1	6	'Z 0 Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 Z 	0.000000	1.570985	0.000000	1.570985	0.000000	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	0.000000	0.000000	1.570985	0.000000	0.030146	0.214659	0.388244	0.333732	0.033219	
5446000	-49.595582	35	0.000279	1	6	'0 Z 0 0 0 0 0 Z 0 0 0 Z Z 0 0 0 0 Z 0 Z 	1.845943	0.000000	1.845943	1.845943	1.845943	1.845943	1.845943	0.000000	1.845943	1.845943	1.845943	0.000000	0.000000	1.845943	1.845943	1.845943	1.845943	0.000000	1.845943	0.000000	0.076041	0.166470	0.261439	0.310514	0.185535	
5447000	-49.492197	795	0.000279	1	8	'Z Z 0 0 Z 0 0 Z 0 0 0 0 Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	1.719015	1.719015	0.000000	1.719015	1.719015	0.000000	1.719015	1.719015	1.719015	1.719015	0.000000	1.719015	1.719015	1.719015	0.000000	0.000000	1.719015	0.000000	0.049902	0.178269	0.464120	0.245427	0.062281	
5448000	-50.391624	418	0.000279	1	8	'Z 0 Z Z 0 Z 0 0 0 0 0 0 Z Z 0 0 Z Z 0 0 	0.000000	1.785714	0.000000	0.000000	1.785714	0.000000	1.785714	1.785714	1.785714	1.785714	1.785714	1.785714	0.000000	0.000000	1.785714	1.785714	0.000000	0.000000	1.785714	1.785714	0.028601	0.148357	0.501757	0.169009	0.152276	
5449000	-54.605598	893	0.000279	1	7	'Z 0 Z 0 Z 0 0 Z Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	1.610979	0.000000	1.610979	0.000000	1.610979	1.610979	0.000000	0.000000	1.610979	1.610979	1.610979	0.000000	0.000000	1.610979	1.610979	1.610979	1.610979	1.610979	1.610979	0.125717	0.072930	0.286679	0.151809	0.362865	
5450000	-50.305027	506	0.000277	1	9	'Z Z 0 Z 0 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 0 	0.000000	0.000000	1.941515	0.000000	1.941515	1.941515	1.941515	0.000000	1.941515	1.941515	1.941515	0.000000	0.000000	0.000000	1.941515	1.941515	0.000000	0.000000	1.941515	1.941515	0.006032	0.208925	0.279338	0.216490	0.289215	
5451000	-48.650963	212	0.000277	1	11	'Z 0 0 Z Z Z 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 Z 	0.000000	2.439759	2.439759	0.000000	0.000000	0.000000	2.439759	0.000000	2.439759	2.439759	2.439759	0.000000	0.000000	0.000000	2.439759	2.439759	0.000000	0.000000	2.439759	0.000000	0.066784	0.044768	0.292573	0.299883	0.295993	
5452000	-50.855957	192	0.000277	1	2	'0 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 Z 0 0 0 	1.351802	1.351802	1.351802	0.000000	1.351802	1.351802	1.351802	1.351802	1.351802	1.351802	1.351802	1.351802	1.351802	1.351802	1.351802	1.351802	0.000000	1.351802	1.351802	1.351802	0.056522	0.202170	0.321215	0.236701	0.183392	
5453000	-49.351475	70	0.000277	1	6	'0 0 0 Z 0 0 0 0 0 0 0 0 Z Z 0 0 Z Z 0 Z 	1.663928	1.663928	1.663928	0.000000	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	0.000000	0.000000	1.663928	1.663928	0.000000	0.000000	1.663928	0.000000	0.093927	0.310092	0.411623	0.128713	0.055645	
5454000	-48.072285	974	0.000277	1	6	'Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	1.724872	1.724872	1.724872	0.000000	1.724872	1.724872	1.724872	1.724872	1.724872	1.724872	0.000000	1.724872	1.724872	1.724872	1.724872	0.000000	0.000000	1.724872	0.000000	0.060634	0.242139	0.312695	0.296851	0.087680	
5455000	-50.084895	294	0.000382	1	4	'0 Z 0 Z 0 0 Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 	1.539924	0.000000	1.539924	0.000000	1.539924	1.539924	0.000000	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	0.000000	1.539924	1.539924	0.027722	0.166366	0.341454	0.245327	0.219131	
5456000	-52.002270	453	0.000487	1	8	'Z Z Z 0 0 0 0 Z 0 0 Z 0 Z Z 0 Z 0 0 0 0 	0.000000	0.000000	0.000000	1.956522	1.956522	1.956522	1.956522	0.000000	1.956522	1.956522	0.000000	1.956522	0.000000	0.000000	1.956522	0.000000	1.956522	1.956522	1.956522	1.956522	0.014618	0.210769	0.354313	0.207008	0.213292	
5457000	-52.652429	397	0.000110	1	11	'Z Z Z 0 Z 0 Z Z 0 0 Z 0 Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	2.205882	0.000000	2.205882	0.000000	0.000000	2.205882	2.205882	0.000000	2.205882	0.000000	2.205882	2.205882	2.205882	0.000000	0.000000	2.205882	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5458000	-48.745270	981	0.000329	1	7	'Z Z 0 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	1.798401	1.798401	0.000000	1.798401	1.798401	0.000000	1.798401	1.798401	1.798401	1.798401	1.798401	0.000000	1.798401	1.798401	1.798401	0.000000	1.798401	0.000000	0.020687	0.278386	0.406380	0.182423	0.112124	
5459000	-51.673796	647	0.000592	1	9	'Z 0 0 Z Z 0 0 Z 0 0 Z 0 Z Z 0 Z 0 0 0 Z 	0.000000	2.111575	2.111575	0.000000	0.000000	2.111575	2.111575	0.000000	2.111575	2.111575	0.000000	2.111575	0.000000	0.000000	2.111575	0.000000	2.111575	2.111575	2.111575	0.000000	0.043217	0.199716	0.337781	0.215960	0.203325	
5460000	-53.901228	502	0.000473	1	8	'Z Z 0 0 Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 0 0 Z 	0.000000	0.000000	2.232635	2.232635	0.000000	2.232635	2.232635	0.000000	2.232635	2.232635	0.000000	2.232635	2.232635	0.000000	0.000000	2.232635	2.232635	2.232635	2.232635	0.000000	0.036782	0.208014	0.359776	0.178974	0.216453	
5461000	-47.500684	120	0.000199	1	11	'Z Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	2.205882	2.205882	2.205882	0.000000	2.205882	2.205882	0.000000	2.205882	0.000000	2.205882	2.205882	0.000000	0.000000	0.000000	2.205882	0.000000	0.000000	0.308688	0.123911	0.563262	0.004138	
5462000	-54.788476	624	0.000449	1	5	'0 0 Z 0 0 Z 0 0 Z 0 0 0 0 0 0 0 Z Z 0 0 	1.620000	1.620000	0.000000	1.620000	1.620000	0.000000	1.620000	1.620000	0.000000	1.620000	1.620000	1.620000	1.620000	1.620000	1.620000	1.620000	0.000000	0.000000	1.620000	1.620000	0.055044	0.187279	0.334812	0.230599	0.192266	
5463000	-52.146152	910	0.000449	1	7	'0 0 0 Z Z 0 0 Z 0 Z 0 0 Z 0 0 0 Z 0 0 Z 	1.754766	1.754766	1.754766	0.000000	0.000000	1.754766	1.754766	0.000000	1.754766	0.000000	1.754766	1.754766	0.000000	1.754766	1.754766	1.754766	0.000000	1.754766	1.754766	0.000000	0.055415	0.218686	0.309271	0.225440	0.191189	
5464000	-52.089031	418	0.000449	1	11	'Z 0 Z Z 0 0 Z Z 0 0 0 Z Z 0 0 Z Z Z 0 Z 	0.000000	2.319588	0.000000	0.000000	2.319588	2.319588	0.000000	0.000000	2.319588	2.319588	2.319588	0.000000	0.000000	2.319588	2.319588	0.000000	0.000000	0.000000	2.319588	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
5465000	-50.321396	801	0.000449	1	5	'Z 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 0 Z 	0.000000	1.649023	1.649023	0.000000	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	0.000000	1.649023	0.000000	1.649023	1.649023	1.649023	0.000000	0.028498	0.228174	0.351916	0.130447	0.260965	
5466000	-49.726585	643	0.000371	2	6	'Z 0 0 Z Z 0 0 Z 0 0 0 0 Z 0 0 0 0 1 1 Z 	0.000000	1.628011	1.628011	0.000000	0.000000	1.628011	1.628011	0.000000	1.628011	1.628011	1.628011	1.628011	0.000000	1.628011	1.628011	1.628011	1.628011	1.287702	1.287702	0.000000	0.059203	0.160429	0.359568	0.222687	0.198113	
5467000	-52.299732	100	0.000371	1	6	'Z 0 Z 0 0 0 0 0 Z 0 0 0 Z Z 0 0 0 0 0 Z 	0.000000	1.599526	0.000000	1.599526	1.599526	1.599526	1.599526	1.599526	0.000000	1.599526	1.599526	1.599526	0.000000	0.000000	1.599526	1.599526	1.599526	1.599526	1.599526	0.000000	0.053384	0.250816	0.316858	0.155740	0.223202	
5468000	-49.398218	129	0.000371	1	8	'0 Z Z 0 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z 0 0 Z 	2.098446	0.000000	0.000000	2.098446	2.098446	2.098446	2.098446	0.000000	2.098446	2.098446	0.000000	2.098446	2.098446	0.000000	2.098446	0.000000	0.000000	2.098446	2.098446	0.000000	0.040409	0.227784	0.309047	0.232738	0.190021	
5469000	-48.875379	157	0.000371	1	8	'0 Z 0 0 Z Z 0 0 Z 0 0 0 0 Z 0 Z 0 Z 0 Z 	2.087629	0.000000	2.087629	2.087629	0.000000	0.000000	2.087629	2.087629	0.000000	2.087629	2.087629	2.087629	2.087629	0.000000	2.087629	0.000000	2.087629	0.000000	2.087629	0.000000	0.047717	0.193722	0.347127	0.214751	0.196684	
5470000	-50.437951	861	0.000371	1	7	'Z 0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 Z Z Z 0 0 	0.000000	1.782570	1.782570	1.782570	1.782570	1.782570	1.782570	0.000000	1.782570	1.782570	1.782570	1.782570	0.000000	0.000000	1.782570	0.000000	0.000000	0.000000	1.782570	1.782570	0.050245	0.219932	0.366763	0.161675	0.201386	
5471000	-52.397604	376	0.000451	1	7	'Z 0 Z Z 0 0 0 0 Z 0 Z 0 0 Z 0 Z 0 0 0 0 	0.000000	1.811270	0.000000	0.000000	1.811270	1.811270	1.811270	1.811270	0.000000	1.811270	0.000000	1.811270	1.811270	0.000000	1.811270	0.000000	1.811270	1.811270	1.811270	1.811270	0.022633	0.217200	0.358029	0.190600	0.211537	
5472000	-48.391919	908	0.000451	1	8	'Z 0 Z Z Z 0 0 0 0 0 0 0 Z 0 0 Z 0 Z 0 Z 	0.000000	1.717557	0.000000	0.000000	0.000000	1.717557	1.717557	1.717557	1.717557	1.717557	1.717557	1.717557	0.000000	1.717557	1.717557	0.000000	1.717557	0.000000	1.717557	0.000000	0.024896	0.244159	0.369970	0.248218	0.112758	
5473000	-49.052767	211	0.000451	1	6	'Z 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	0.000000	0.000000	0.000000	1.840909	1.840909	1.840909	0.000000	1.840909	0.000000	0.039728	0.240670	0.356842	0.187969	0.174791	
5474000	-50.808002	835	0.000452	1	4	'0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 Z 0 Z 0 	1.751730	1.751730	1.751730	1.751730	1.751730	1.751730	1.751730	1.751730	1.751730	1.751730	1.751730	0.000000	1.751730	0.000000	1.751730	1.751730	0.000000	1.751730	0.000000	1.751730	0.047155	0.222890	0.342671	0.206595	0.180690	
5475000	-53.006469	126	0.000452	1	8	'0 0 0 Z Z 0 0 Z 0 Z 0 Z Z 0 0 0 0 Z 0 Z 	2.118201	2.118201	2.118201	0.000000	0.000000	2.118201	2.118201	0.000000	2.118201	0.000000	2.118201	0.000000	0.000000	2.118201	2.118201	2.118201	2.118201	0.000000	2.118201	0.000000	0.047923	0.234154	0.251809	0.273817	0.192296	
5476000	-49.733241	150	0.000452	1	10	'0 Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z Z 0 Z 	2.163462	0.000000	0.000000	0.000000	2.163462	2.163462	2.163462	0.000000	2.163462	2.163462	0.000000	2.163462	0.000000	2.163462	2.163462	0.000000	0.000000	0.000000	2.163462	0.000000	0.039846	0.283529	0.269622	0.330940	0.076064	
5477000	-49.177156	579	0.000452	1	9	'Z 0 Z Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z Z 0 0 	0.000000	2.091942	0.000000	0.000000	2.091942	2.091942	2.091942	0.000000	2.091942	2.091942	0.000000	2.091942	2.091942	0.000000	2.091942	0.000000	0.000000	0.000000	2.091942	2.091942	0.022874	0.216115	0.361532	0.192039	0.207440	
5478000	-48.440262	484	0.000452	1	10	'0 Z Z Z 0 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 Z 	2.129338	0.000000	0.000000	0.000000	2.129338	2.129338	2.129338	0.000000	2.129338	2.129338	2.129338	0.000000	0.000000	0.000000	2.129338	2.129338	0.000000	0.000000	2.129338	0.000000	0.020252	0.205621	0.327800	0.226649	0.219678	
5479000	-49.049826	512	0.000452	1	10	'0 Z Z Z Z 0 0 Z 0 0 0 0 Z 0 0 Z Z Z 0 Z 	1.896067	0.000000	0.000000	0.000000	0.000000	1.896067	1.896067	0.000000	1.896067	1.896067	1.896067	1.896067	0.000000	1.896067	1.896067	0.000000	0.000000	0.000000	1.896067	0.000000	0.018426	0.204250	0.397923	0.219389	0.160012	
5480000	-49.694775	273	0.000452	1	5	'Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z Z 0 0 Z 	0.000000	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	0.000000	1.560092	1.560092	0.000000	0.000000	1.560092	1.560092	0.000000	0.048083	0.209750	0.338531	0.208531	0.195105	
5481000	-49.542027	451	0.000313	1	6	'0 Z 0 0 0 0 Z Z 0 0 0 Z 0 0 0 0 0 Z 0 Z 	1.971762	0.000000	1.971762	1.971762	1.971762	1.971762	0.000000	0.000000	1.971762	1.971762	1.971762	0.000000	1.971762	1.971762	1.971762	1.971762	1.971762	0.000000	1.971762	0.000000	0.061029	0.035126	0.227389	0.340048	0.336407	
5482000	-56.304039	600	0.000313	1	11	'Z Z Z Z 0 0 Z 0 Z 0 0 Z 0 Z Z Z Z 0 0 0 	0.000000	0.000000	0.000000	0.000000	2.396450	2.396450	0.000000	2.396450	0.000000	2.396450	2.396450	0.000000	2.396450	0.000000	0.000000	0.000000	0.000000	2.396450	2.396450	2.396450	0.000000	0.506284	0.176812	0.000000	0.316904	
5483000	-50.712412	588	0.000313	1	12	'Z 0 Z 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z Z Z 0 Z 	0.000000	2.636719	0.000000	2.636719	0.000000	2.636719	0.000000	0.000000	2.636719	2.636719	0.000000	2.636719	0.000000	0.000000	2.636719	0.000000	0.000000	0.000000	2.636719	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5484000	-49.227633	164	0.000313	1	10	'Z 0 Z 0 Z 0 Z 0 0 0 0 Z Z Z 0 0 Z Z 0 Z 	0.000000	2.122642	0.000000	2.122642	0.000000	2.122642	0.000000	2.122642	2.122642	2.122642	2.122642	0.000000	0.000000	0.000000	2.122642	2.122642	0.000000	0.000000	2.122642	0.000000	0.051505	0.208943	0.367950	0.205995	0.165607	
5485000	-51.169914	962	0.000547	1	4	'0 0 0 0 0 0 0 Z 0 0 0 0 0 0 0 0 Z Z 0 Z 	1.602057	1.602057	1.602057	1.602057	1.602057	1.602057	1.602057	0.000000	1.602057	1.602057	1.602057	1.602057	1.602057	1.602057	1.602057	1.602057	0.000000	0.000000	1.602057	0.000000	0.046137	0.244770	0.343598	0.230965	0.134530	
5486000	-52.062094	131	0.000547	1	8	'Z Z 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z Z 0 0 Z 	0.000000	0.000000	1.941515	1.941515	1.941515	1.941515	1.941515	1.941515	1.941515	1.941515	1.941515	0.000000	0.000000	0.000000	1.941515	0.000000	0.000000	1.941515	1.941515	0.000000	0.062220	0.230720	0.264095	0.091652	0.351313	
5487000	-52.842875	355	0.000229	1	6	'0 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 0 Z 0 0 0 Z 	1.967930	1.967930	0.000000	1.967930	1.967930	1.967930	1.967930	1.967930	1.967930	0.000000	0.000000	1.967930	0.000000	1.967930	1.967930	0.000000	1.967930	1.967930	1.967930	0.000000	0.014981	0.390273	0.004682	0.535900	0.054164	
5488000	-50.900733	321	0.000229	1	9	'Z Z Z 0 0 0 0 Z Z 0 0 0 0 Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	2.016932	2.016932	2.016932	2.016932	0.000000	0.000000	2.016932	2.016932	2.016932	2.016932	0.000000	2.016932	0.000000	2.016932	0.000000	2.016932	0.000000	0.003575	0.252668	0.445901	0.169832	0.128023	
5489000	-50.028790	493	0.000229	1	7	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z 0 Z 0 0 	0.000000	2.012922	2.012922	0.000000	2.012922	2.012922	2.012922	0.000000	2.012922	2.012922	0.000000	2.012922	2.012922	0.000000	2.012922	0.000000	2.012922	0.000000	2.012922	2.012922	0.030395	0.222293	0.363818	0.164229	0.219265	
