Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3000850356
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
6083000	-49.235198	670	0.000325	1	7	'Z Z 0 Z 0 0 0 0 0 0 0 Z Z 0 0 Z 0 Z 0 0 	0.000000	0.000000	1.773205	0.000000	1.773205	1.773205	1.773205	1.773205	1.773205	1.773205	1.773205	0.000000	0.000000	1.773205	1.773205	0.000000	1.773205	0.000000	1.773205	1.773205	0.007238	0.298403	0.206157	0.124409	0.363793	
6084000	-48.483125	728	0.000325	1	8	'Z Z 0 Z Z 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z 	0.000000	0.000000	1.729291	0.000000	0.000000	1.729291	1.729291	1.729291	1.729291	1.729291	1.729291	1.729291	1.729291	1.729291	1.729291	0.000000	0.000000	0.000000	1.729291	0.000000	0.005934	0.240137	0.416785	0.288124	0.049020	
6085000	-50.443116	435	0.000325	1	8	'Z 0 0 0 Z 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 0 	0.000000	2.168094	2.168094	2.168094	0.000000	2.168094	2.168094	2.168094	2.168094	2.168094	0.000000	0.000000	2.168094	0.000000	2.168094	0.000000	0.000000	0.000000	2.168094	2.168094	0.047768	0.424946	0.161953	0.057679	0.307655	
6086000	-48.758194	524	0.000255	1	5	'0 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z 	1.639676	1.639676	0.000000	1.639676	1.639676	1.639676	1.639676	1.639676	1.639676	1.639676	1.639676	1.639676	1.639676	1.639676	1.639676	0.000000	0.000000	0.000000	1.639676	0.000000	0.044364	0.240087	0.376577	0.310699	0.028272	
6087000	-49.615247	8	0.000217	1	7	'0 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z 0 Z 	1.875000	1.875000	0.000000	1.875000	1.875000	0.000000	1.875000	1.875000	1.875000	1.875000	1.875000	1.875000	0.000000	1.875000	1.875000	0.000000	0.000000	0.000000	1.875000	0.000000	0.052087	0.089255	0.533825	0.264861	0.059972	
6088000	-51.396626	910	0.000217	1	6	'0 Z Z 0 Z Z Z Z 0 0 0 0 0 0 0 0 0 0 0 0 	1.745690	0.000000	0.000000	1.745690	0.000000	0.000000	0.000000	0.000000	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	0.003960	0.000000	0.400841	0.343360	0.251839	
6089000	-49.778609	25	0.000148	1	7	'0 0 Z Z Z Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 0 	1.741187	1.741187	0.000000	0.000000	0.000000	0.000000	1.741187	0.000000	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	0.000000	0.000000	1.741187	1.741187	0.029712	0.003200	0.493735	0.316866	0.156486	
6090000	-51.481125	560	0.000148	1	6	'0 0 Z Z 0 Z 0 0 0 0 0 0 0 0 0 Z Z Z 0 0 	1.727816	1.727816	0.000000	0.000000	1.727816	0.000000	1.727816	1.727816	1.727816	1.727816	1.727816	1.727816	1.727816	1.727816	1.727816	0.000000	0.000000	0.000000	1.727816	1.727816	0.017714	0.023852	0.588092	0.187845	0.182498	
6091000	-52.922516	296	0.000148	1	7	'0 0 0 0 Z Z 0 Z 0 0 0 Z 0 Z 0 Z 0 Z 0 0 	2.240044	2.240044	2.240044	2.240044	0.000000	0.000000	2.240044	0.000000	2.240044	2.240044	2.240044	0.000000	2.240044	0.000000	2.240044	0.000000	2.240044	0.000000	2.240044	2.240044	0.133472	0.000062	0.008147	0.007649	0.850671	
6092000	-52.602622	734	0.000148	1	8	'Z 0 Z Z Z Z 0 0 0 0 0 0 Z 0 0 Z 0 0 0 Z 	0.000000	1.800000	0.000000	0.000000	0.000000	0.000000	1.800000	1.800000	1.800000	1.800000	1.800000	1.800000	0.000000	1.800000	1.800000	0.000000	1.800000	1.800000	1.800000	0.000000	0.006506	0.003740	0.822620	0.082051	0.085084	
6093000	-52.946030	842	0.000148	1	7	'Z 0 Z Z Z Z Z 0 0 0 0 0 0 Z 0 0 0 0 0 0 	0.000000	1.768559	0.000000	0.000000	0.000000	0.000000	0.000000	1.768559	1.768559	1.768559	1.768559	1.768559	1.768559	0.000000	1.768559	1.768559	1.768559	1.768559	1.768559	1.768559	0.004118	0.000318	0.420422	0.379165	0.195977	
6094000	-51.442792	93	0.000148	1	5	'0 0 Z Z 0 0 Z Z 0 0 0 0 0 0 0 0 Z 0 0 0 	1.549350	1.549350	0.000000	0.000000	1.549350	1.549350	0.000000	0.000000	1.549350	1.549350	1.549350	1.549350	1.549350	1.549350	1.549350	1.549350	0.000000	1.549350	1.549350	1.549350	0.004313	0.002816	0.334261	0.484977	0.173634	
6095000	-52.368552	599	0.000148	1	5	'0 0 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 Z 0 0 0 Z 	1.847628	1.847628	1.847628	1.847628	0.000000	1.847628	0.000000	1.847628	1.847628	1.847628	0.000000	1.847628	1.847628	1.847628	1.847628	0.000000	1.847628	1.847628	1.847628	0.000000	0.075979	0.000014	0.001005	0.921909	0.001093	
6096000	-53.195360	636	0.000148	1	6	'0 0 0 Z Z Z Z Z 0 0 0 0 0 0 0 0 Z 0 0 0 	1.724872	1.724872	1.724872	0.000000	0.000000	0.000000	0.000000	0.000000	1.724872	1.724872	1.724872	1.724872	1.724872	1.724872	1.724872	1.724872	0.000000	1.724872	1.724872	1.724872	0.047514	0.000000	0.404093	0.422902	0.125491	
6097000	-50.276494	325	0.000437	1	11	'0 Z Z Z 0 0 0 Z Z 0 0 0 Z Z 0 Z Z Z 0 Z 	2.096273	0.000000	0.000000	0.000000	2.096273	2.096273	2.096273	0.000000	0.000000	2.096273	2.096273	2.096273	0.000000	0.000000	2.096273	0.000000	0.000000	0.000000	2.096273	0.000000	0.053980	0.303125	0.346191	0.140620	0.156085	
6098000	-51.229776	561	0.000437	1	4	'0 Z 0 0 0 0 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 0 	1.613546	0.000000	1.613546	1.613546	1.613546	1.613546	1.613546	0.000000	1.613546	1.613546	0.000000	1.613546	1.613546	1.613546	1.613546	1.613546	0.000000	1.613546	1.613546	1.613546	0.051980	0.198585	0.311310	0.231913	0.206212	
6099000	-53.627067	848	0.000437	1	8	'Z Z 0 Z 0 0 Z 0 0 0 0 0 Z 0 Z 0 Z 0 0 Z 	0.000000	0.000000	1.840909	0.000000	1.840909	1.840909	0.000000	1.840909	1.840909	1.840909	1.840909	1.840909	0.000000	1.840909	0.000000	1.840909	0.000000	1.840909	1.840909	0.000000	0.021972	0.218201	0.345866	0.205298	0.208663	
6100000	-56.813991	74	0.000437	1	7	'0 0 Z 0 Z Z Z 0 Z 0 0 0 Z Z 0 0 0 0 0 0 	1.790451	1.790451	0.000000	1.790451	0.000000	0.000000	0.000000	1.790451	0.000000	1.790451	1.790451	1.790451	0.000000	0.000000	1.790451	1.790451	1.790451	1.790451	1.790451	1.790451	0.051464	0.062726	0.344412	0.325808	0.215590	
6101000	-51.383038	334	0.000554	1	5	'Z 0 0 0 Z 0 0 Z 0 0 0 0 Z 0 0 0 0 Z 0 0 	0.000000	1.538754	1.538754	1.538754	0.000000	1.538754	1.538754	0.000000	1.538754	1.538754	1.538754	1.538754	0.000000	1.538754	1.538754	1.538754	1.538754	0.000000	1.538754	1.538754	0.049639	0.181867	0.339663	0.220563	0.208268	
6102000	-54.092106	392	0.000554	1	11	'Z Z Z Z 0 0 Z Z Z Z 0 0 0 0 0 Z 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	2.512407	2.512407	0.000000	0.000000	0.000000	0.000000	2.512407	2.512407	2.512407	2.512407	2.512407	0.000000	2.512407	0.000000	0.000000	2.512407	0.000000	0.272495	0.327008	0.255747	0.144751	
6103000	-51.154496	753	0.000472	1	4	'0 Z 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 	1.539924	0.000000	1.539924	1.539924	0.000000	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	0.000000	1.539924	0.000000	0.045953	0.217026	0.349836	0.235542	0.151643	
6104000	-52.402753	147	0.000472	1	7	'0 Z 0 0 0 0 0 Z Z 0 0 0 Z 0 0 Z Z Z 0 0 	1.710304	0.000000	1.710304	1.710304	1.710304	1.710304	1.710304	0.000000	0.000000	1.710304	1.710304	1.710304	0.000000	1.710304	1.710304	0.000000	0.000000	0.000000	1.710304	1.710304	0.070662	0.213234	0.328413	0.197160	0.190531	
6105000	-50.696353	734	0.000472	1	9	'Z 0 Z Z 0 0 Z Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z 	0.000000	2.118201	0.000000	0.000000	2.118201	2.118201	0.000000	0.000000	2.118201	2.118201	2.118201	2.118201	2.118201	0.000000	2.118201	0.000000	2.118201	0.000000	2.118201	0.000000	0.025538	0.188984	0.379748	0.211284	0.194446	
6106000	-49.510484	887	0.000472	1	12	'Z Z Z 0 Z 0 Z Z 0 0 0 Z Z Z 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	2.402135	0.000000	2.402135	0.000000	0.000000	2.402135	2.402135	2.402135	0.000000	0.000000	0.000000	2.402135	2.402135	0.000000	0.000000	2.402135	0.000000	0.022759	0.113393	0.314879	0.284957	0.264012	
6107000	-50.338766	700	0.000472	1	6	'0 0 Z 0 0 0 Z 0 0 0 0 0 0 0 0 Z Z Z 0 Z 	1.768559	1.768559	0.000000	1.768559	1.768559	1.768559	0.000000	1.768559	1.768559	1.768559	1.768559	1.768559	1.768559	1.768559	1.768559	0.000000	0.000000	0.000000	1.768559	0.000000	0.039331	0.174938	0.357527	0.308106	0.120098	
6108000	-54.482155	67	0.000472	1	8	'0 Z Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 0 Z 0 0 	1.930410	0.000000	0.000000	0.000000	1.930410	0.000000	1.930410	0.000000	0.000000	1.930410	1.930410	1.930410	1.930410	0.000000	1.930410	1.930410	1.930410	0.000000	1.930410	1.930410	0.001338	0.088421	0.379478	0.273538	0.257224	
6109000	-53.424894	563	0.000472	1	8	'0 Z 0 Z 0 0 Z Z Z 0 Z 0 0 0 0 Z 0 Z 0 0 	2.100622	0.000000	2.100622	0.000000	2.100622	2.100622	0.000000	0.000000	0.000000	2.100622	0.000000	2.100622	2.100622	2.100622	2.100622	0.000000	2.100622	0.000000	2.100622	2.100622	0.049831	0.130643	0.315418	0.221971	0.282137	
6110000	-50.515340	251	0.000472	1	9	'Z Z 0 Z 0 0 0 0 Z 0 0 Z 0 0 0 Z Z Z 0 Z 	0.000000	0.000000	1.977539	0.000000	1.977539	1.977539	1.977539	1.977539	0.000000	1.977539	1.977539	0.000000	1.977539	1.977539	1.977539	0.000000	0.000000	0.000000	1.977539	0.000000	0.015015	0.234972	0.299210	0.203559	0.247244	
6111000	-50.401240	713	0.000472	1	8	'0 0 Z 0 Z 0 0 Z 0 0 0 Z Z 0 0 0 Z Z 0 Z 	1.890756	1.890756	0.000000	1.890756	0.000000	1.890756	1.890756	0.000000	1.890756	1.890756	1.890756	0.000000	0.000000	1.890756	1.890756	1.890756	0.000000	0.000000	1.890756	0.000000	0.049970	0.195988	0.331213	0.231446	0.191383	
6112000	-48.481913	807	0.000261	1	9	'0 Z Z 0 Z 0 Z 0 0 0 0 Z Z 0 0 0 Z Z 0 Z 	1.962209	0.000000	0.000000	1.962209	0.000000	1.962209	0.000000	1.962209	1.962209	1.962209	1.962209	0.000000	0.000000	1.962209	1.962209	1.962209	0.000000	0.000000	1.962209	0.000000	0.011186	0.121495	0.395827	0.376388	0.095105	
6113000	-49.853230	171	0.000261	1	7	'0 Z Z Z 0 0 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 Z 	1.903195	0.000000	0.000000	0.000000	1.903195	1.903195	1.903195	0.000000	1.903195	1.903195	0.000000	1.903195	1.903195	1.903195	1.903195	1.903195	1.903195	0.000000	1.903195	0.000000	0.014933	0.335153	0.145159	0.487772	0.016983	
6114000	-49.436987	131	0.000261	1	8	'0 0 0 Z 0 Z 0 Z 0 0 0 0 Z 0 0 Z Z Z 0 Z 	2.022977	2.022977	2.022977	0.000000	2.022977	0.000000	2.022977	0.000000	2.022977	2.022977	2.022977	2.022977	0.000000	2.022977	2.022977	0.000000	0.000000	0.000000	2.022977	0.000000	0.058479	0.018153	0.586829	0.186531	0.150008	
6115000	-52.214168	553	0.000261	1	6	'0 0 0 Z 0 0 0 0 0 0 0 Z 0 0 Z Z 0 Z 0 Z 	2.087629	2.087629	2.087629	0.000000	2.087629	2.087629	2.087629	2.087629	2.087629	2.087629	2.087629	0.000000	2.087629	2.087629	0.000000	0.000000	2.087629	0.000000	2.087629	0.000000	0.022017	0.360221	0.157197	0.038703	0.421863	
6116000	-50.448755	33	0.000261	1	5	'0 0 0 Z 0 Z 0 0 0 0 Z Z 0 0 0 Z 0 0 0 0 	2.012922	2.012922	2.012922	0.000000	2.012922	0.000000	2.012922	2.012922	2.012922	2.012922	0.000000	0.000000	2.012922	2.012922	2.012922	0.000000	2.012922	2.012922	2.012922	2.012922	0.026405	0.304999	0.097478	0.148165	0.422952	
6117000	-48.903755	419	0.000261	1	8	'Z 0 Z Z 0 0 0 0 0 0 Z 0 Z 0 0 Z Z 0 0 Z 	0.000000	1.824324	0.000000	0.000000	1.824324	1.824324	1.824324	1.824324	1.824324	1.824324	0.000000	1.824324	0.000000	1.824324	1.824324	0.000000	0.000000	1.824324	1.824324	0.000000	0.001672	0.295661	0.103910	0.542987	0.055770	
6118000	-49.862027	515	0.000261	1	6	'0 Z 0 0 Z 0 0 0 0 0 0 0 0 Z 0 Z Z Z 0 0 	1.677713	0.000000	1.677713	1.677713	0.000000	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	0.000000	1.677713	0.000000	0.000000	0.000000	1.677713	1.677713	0.052547	0.301180	0.447076	0.077700	0.121498	
6119000	-49.408074	737	0.000261	1	6	'Z 0 Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z Z 0 Z 	0.000000	1.663928	0.000000	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	1.663928	0.000000	1.663928	1.663928	0.000000	0.000000	1.663928	0.000000	0.027715	0.336897	0.421324	0.179651	0.034413	
6120000	-49.463145	164	0.000261	1	8	'0 Z Z 0 Z 0 0 0 0 0 Z 0 Z Z 0 0 Z Z 0 0 	1.829268	0.000000	0.000000	1.829268	0.000000	1.829268	1.829268	1.829268	1.829268	1.829268	0.000000	1.829268	0.000000	0.000000	1.829268	1.829268	0.000000	0.000000	1.829268	1.829268	0.057537	0.270598	0.378370	0.162746	0.130749	
6121000	-50.610274	311	0.000261	1	6	'0 0 Z 0 Z 0 Z 0 0 0 Z 0 0 0 0 0 Z Z 0 0 	1.750216	1.750216	0.000000	1.750216	0.000000	1.750216	0.000000	1.750216	1.750216	1.750216	0.000000	1.750216	1.750216	1.750216	1.750216	1.750216	0.000000	0.000000	1.750216	1.750216	0.007099	0.012867	0.031475	0.704390	0.244168	
6122000	-51.164113	829	0.000261	1	7	'0 0 Z Z 0 0 0 0 0 0 Z Z 0 Z 0 0 0 Z Z 0 	2.237569	2.237569	0.000000	0.000000	2.237569	2.237569	2.237569	2.237569	2.237569	2.237569	0.000000	0.000000	2.237569	0.000000	2.237569	2.237569	2.237569	0.000000	0.000000	2.237569	0.030773	0.346267	0.187395	0.275376	0.160190	
6123000	-49.717169	804	0.000263	1	11	'Z Z 0 Z 0 0 Z Z 0 0 0 Z 0 Z 0 Z Z Z 0 Z 	0.000000	0.000000	2.553594	0.000000	2.553594	2.553594	0.000000	0.000000	2.553594	2.553594	2.553594	0.000000	2.553594	0.000000	2.553594	0.000000	0.000000	0.000000	2.553594	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
6124000	-48.039086	807	0.000263	1	8	'0 0 Z Z 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z 0 Z 	1.906780	1.906780	0.000000	0.000000	1.906780	0.000000	1.906780	1.906780	1.906780	1.906780	1.906780	1.906780	0.000000	1.906780	1.906780	0.000000	0.000000	0.000000	1.906780	0.000000	0.048440	0.134061	0.480578	0.263454	0.073467	
6125000	-48.523077	781	0.000263	1	6	'Z 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z 	0.000000	1.661198	1.661198	0.000000	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	0.000000	0.000000	0.000000	1.661198	0.000000	0.030796	0.256161	0.407888	0.269406	0.035749	
6126000	-49.507803	123	0.000263	1	7	'Z 0 0 Z 0 0 0 Z 0 0 0 0 Z 0 0 Z Z 0 0 Z 	0.000000	1.688907	1.688907	0.000000	1.688907	1.688907	1.688907	0.000000	1.688907	1.688907	1.688907	1.688907	0.000000	1.688907	1.688907	0.000000	0.000000	1.688907	1.688907	0.000000	0.042638	0.125525	0.472616	0.148087	0.211133	
6127000	-50.378472	346	0.000263	1	8	'0 Z 0 Z 0 Z 0 Z 0 0 0 0 Z 0 0 Z 0 Z 0 Z 	2.047523	0.000000	2.047523	0.000000	2.047523	0.000000	2.047523	0.000000	2.047523	2.047523	2.047523	2.047523	0.000000	2.047523	2.047523	0.000000	2.047523	0.000000	2.047523	0.000000	0.006344	0.012583	0.448009	0.151769	0.381295	
6128000	-48.503133	145	0.000263	1	8	'Z Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 Z Z 0 0 Z 	0.000000	0.000000	1.745690	0.000000	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	1.745690	0.000000	0.000000	1.745690	0.000000	0.000000	1.745690	1.745690	0.000000	0.001756	0.269932	0.415222	0.081685	0.231405	
6129000	-55.405864	250	0.000716	1	7	'Z Z 0 0 0 0 Z 0 Z 0 0 0 0 Z 0 0 Z Z 0 0 	0.000000	0.000000	1.720476	1.720476	1.720476	1.720476	0.000000	1.720476	0.000000	1.720476	1.720476	1.720476	1.720476	0.000000	1.720476	1.720476	0.000000	0.000000	1.720476	1.720476	0.040060	0.210616	0.338389	0.216115	0.194819	
6130000	-50.333152	341	0.000716	1	10	'Z Z Z 0 Z 0 0 Z 0 0 0 0 Z 0 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	1.896067	0.000000	1.896067	1.896067	0.000000	1.896067	1.896067	1.896067	1.896067	0.000000	1.896067	1.896067	0.000000	0.000000	0.000000	1.896067	0.000000	0.025006	0.213149	0.346369	0.232798	0.182678	
6131000	-53.722485	829	0.000716	1	10	'Z Z Z 0 0 0 0 Z Z 0 Z 0 Z Z 0 Z 0 Z 0 0 	0.000000	0.000000	0.000000	2.191558	2.191558	2.191558	2.191558	0.000000	0.000000	2.191558	0.000000	2.191558	0.000000	0.000000	2.191558	0.000000	2.191558	0.000000	2.191558	2.191558	0.037421	0.201742	0.340714	0.220220	0.199903	
6132000	-54.876431	295	0.000716	1	12	'0 Z Z Z Z 0 0 Z Z 0 Z 0 0 Z 0 Z Z Z 0 Z 	2.475550	0.000000	0.000000	0.000000	0.000000	2.475550	2.475550	0.000000	0.000000	2.475550	0.000000	2.475550	2.475550	0.000000	2.475550	0.000000	0.000000	0.000000	2.475550	0.000000	0.098666	0.216293	0.275880	0.277406	0.131755	
6133000	-51.521929	505	0.000514	1	7	'Z 0 0 Z 0 0 0 0 0 0 0 0 Z Z 0 0 Z Z 0 Z 	0.000000	1.688907	1.688907	0.000000	1.688907	1.688907	1.688907	1.688907	1.688907	1.688907	1.688907	1.688907	0.000000	0.000000	1.688907	1.688907	0.000000	0.000000	1.688907	0.000000	0.055852	0.245234	0.370250	0.188361	0.140303	
6134000	-51.034005	294	0.000514	1	10	'Z 0 Z Z Z 0 Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z 	0.000000	2.457524	0.000000	0.000000	0.000000	2.457524	0.000000	2.457524	2.457524	2.457524	2.457524	0.000000	2.457524	0.000000	0.000000	2.457524	2.457524	0.000000	2.457524	0.000000	0.039514	0.240833	0.339997	0.166357	0.213299	
6135000	-51.100815	214	0.000514	1	9	'Z Z 0 Z 0 0 0 0 Z 0 0 0 0 Z 0 Z Z Z 0 Z 	0.000000	0.000000	1.894294	0.000000	1.894294	1.894294	1.894294	1.894294	0.000000	1.894294	1.894294	1.894294	1.894294	0.000000	1.894294	0.000000	0.000000	0.000000	1.894294	0.000000	0.009436	0.269660	0.373518	0.223704	0.123681	
6136000	-50.059739	347	0.000514	1	7	'Z 0 Z Z Z 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	1.676325	0.000000	0.000000	0.000000	1.676325	1.676325	0.000000	1.676325	1.676325	1.676325	1.676325	1.676325	1.676325	1.676325	1.676325	1.676325	0.000000	1.676325	0.000000	0.026816	0.233840	0.346638	0.232382	0.160324	
6137000	-53.373322	581	0.000514	1	6	'0 0 0 0 0 0 Z Z Z 0 0 0 0 0 Z 0 0 Z 0 Z 	2.000988	2.000988	2.000988	2.000988	2.000988	2.000988	0.000000	0.000000	0.000000	2.000988	2.000988	2.000988	2.000988	2.000988	0.000000	2.000988	2.000988	0.000000	2.000988	0.000000	0.044921	0.208033	0.336240	0.223279	0.187528	
6138000	-50.454135	282	0.000514	1	7	'Z Z Z 0 0 0 0 Z 0 0 0 Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	1.876738	1.876738	1.876738	1.876738	0.000000	1.876738	1.876738	1.876738	0.000000	1.876738	0.000000	1.876738	1.876738	1.876738	0.000000	1.876738	1.876738	0.012346	0.225249	0.337678	0.215566	0.209161	
6139000	-53.901031	429	0.000514	1	9	'Z 0 Z 0 0 0 Z 0 0 0 Z Z Z 0 0 0 Z Z Z 0 	0.000000	2.335640	0.000000	2.335640	2.335640	2.335640	0.000000	2.335640	2.335640	2.335640	0.000000	0.000000	0.000000	2.335640	2.335640	2.335640	0.000000	0.000000	0.000000	2.335640	0.042562	0.206726	0.105122	0.247102	0.398487	
6140000	-50.798250	423	0.000514	1	8	'Z 0 0 0 0 0 Z Z 0 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	2.179763	2.179763	2.179763	2.179763	2.179763	0.000000	0.000000	2.179763	2.179763	2.179763	0.000000	0.000000	0.000000	2.179763	2.179763	2.179763	0.000000	2.179763	0.000000	0.047622	0.171442	0.322323	0.238454	0.220159	
6141000	-50.937424	61	0.000514	1	7	'0 Z Z Z 0 0 0 Z 0 0 0 0 0 0 0 0 Z Z 0 Z 	1.693144	0.000000	0.000000	0.000000	1.693144	1.693144	1.693144	0.000000	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	0.000000	0.000000	1.693144	0.000000	0.004253	0.260410	0.366451	0.248739	0.120148	
6142000	-49.431181	338	0.000514	1	12	'0 Z Z Z Z 0 Z 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	2.428058	0.000000	0.000000	0.000000	0.000000	2.428058	0.000000	2.428058	2.428058	2.428058	2.428058	0.000000	0.000000	0.000000	2.428058	0.000000	0.000000	0.000000	2.428058	0.000000	0.039994	0.244516	0.322885	0.158419	0.234186	
6143000	-51.535071	933	0.000514	1	10	'Z 0 0 Z 0 Z Z 0 Z 0 0 0 Z Z 0 Z 0 Z 0 Z 	0.000000	2.322248	2.322248	0.000000	2.322248	0.000000	0.000000	2.322248	0.000000	2.322248	2.322248	2.322248	0.000000	0.000000	2.322248	0.000000	2.322248	0.000000	2.322248	0.000000	0.048883	0.166424	0.335853	0.233358	0.215482	
6144000	-49.531996	495	0.000513	1	8	'0 0 Z 0 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 	2.057927	2.057927	0.000000	2.057927	2.057927	2.057927	2.057927	0.000000	2.057927	2.057927	0.000000	2.057927	0.000000	0.000000	2.057927	0.000000	0.000000	0.000000	2.057927	2.057927	0.051791	0.232916	0.370494	0.168274	0.176524	
6145000	-53.050955	577	0.000513	1	6	'Z Z 0 Z 0 0 0 0 Z 0 0 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	1.514585	0.000000	1.514585	1.514585	1.514585	1.514585	0.000000	1.514585	1.514585	1.514585	0.000000	1.514585	1.514585	1.514585	1.514585	0.000000	1.514585	1.514585	0.031166	0.213247	0.332480	0.222010	0.201096	
6146000	-50.264223	137	0.000513	1	7	'Z 0 0 0 Z 0 0 0 0 0 Z 0 0 Z 0 Z Z Z 0 0 	0.000000	1.894294	1.894294	1.894294	0.000000	1.894294	1.894294	1.894294	1.894294	1.894294	0.000000	1.894294	1.894294	0.000000	1.894294	0.000000	0.000000	0.000000	1.894294	1.894294	0.042222	0.215661	0.349628	0.205348	0.187141	
6147000	-50.657345	120	0.000513	1	7	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z 0 0 0 	0.000000	1.894294	1.894294	0.000000	1.894294	1.894294	1.894294	0.000000	1.894294	1.894294	0.000000	1.894294	1.894294	0.000000	1.894294	0.000000	0.000000	1.894294	1.894294	1.894294	0.039451	0.200996	0.356141	0.196965	0.206448	
6148000	-49.455452	996	0.000215	1	6	'0 0 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 Z 0 Z 0 Z 	1.883721	1.883721	1.883721	0.000000	1.883721	1.883721	0.000000	1.883721	1.883721	1.883721	1.883721	1.883721	1.883721	0.000000	1.883721	0.000000	1.883721	0.000000	1.883721	0.000000	0.063613	0.137877	0.575876	0.152591	0.070043	
6149000	-47.703836	633	0.000215	1	7	'0 Z Z Z 0 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z 	1.705981	0.000000	0.000000	0.000000	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	0.000000	0.000000	0.000000	1.705981	0.000000	0.001049	0.253491	0.456024	0.260605	0.028831	
